Customer_ID,last_order,first_order,orders,monetary,profit,segment,region,recency_days,recency_weeks,R,F,M,RFM_Score,Segment
1435,2024-12-14,2021-09-18,14,13254.58,3800.24,Home Office,Central,17,2,4,3,3,433,Potential Loyalists
1436,2024-12-03,2021-01-27,20,24511.37,4957.6,Consumer,South,28,4,4,4,3,443,Potential Loyalists
1437,2024-12-01,2021-05-22,29,42530.38,8901.77,Consumer,West,30,4,3,4,4,344,Loyal Customers
1438,2023-07-24,2021-06-04,4,5237.32,1835.04,Consumer,East,526,75,1,2,2,122,Lost
1439,2024-08-31,2021-02-12,7,19902.23,5677.46,Corporate,East,122,17,2,2,3,223,Lost
1440,2024-11-09,2021-08-07,5,2889.69,949.8199999999999,Consumer,East,52,7,3,2,1,321,Hibernating
1442,2024-12-29,2021-01-05,28,20488.8,5246.88,Consumer,West,2,0,5,4,3,543,Potential Loyalists
1443,2024-12-23,2021-01-14,16,24673.49,5161.42,Home Office,West,8,1,5,4,3,543,Potential Loyalists
1444,2022-06-14,2021-11-08,2,6283.49,2032.75,Small Business,West,931,133,1,1,2,112,Lost
1445,2023-12-16,2021-11-19,5,5696.49,2080.76,Corporate,West,381,54,1,2,2,122,Lost
1446,2024-11-18,2023-04-27,2,3725.0499999999997,1097.21,Corporate,Central,43,6,3,1,1,311,Hibernating
1447,2024-06-27,2021-10-23,13,29618.47,5945.32,Small Business,Central,187,26,2,3,4,234,At Risk
1448,2023-03-05,2021-05-28,2,3309.47,634.27,Small Business,West,667,95,1,1,1,111,Lost
1449,2024-11-06,2021-01-02,37,93725.94,27475.29,Corporate,West,55,7,3,5,5,355,Loyal Customers
1450,2024-11-03,2021-03-23,38,90162.89,24017.08,Small Business,Central,58,8,3,5,5,355,Loyal Customers
1451,2023-06-12,2022-02-13,4,4299.32,971.5699999999999,Small Business,Central,568,81,1,2,2,122,Lost
1452,2024-12-18,2021-01-06,13,26052.0,6513.7,Home Office,West,13,1,4,3,3,433,Potential Loyalists
1453,2022-01-14,2022-01-14,1,136.49,19.61,Corporate,West,1082,154,1,1,1,111,Lost
1454,2022-10-22,2022-10-22,1,372.74,132.9,Consumer,Central,801,114,1,1,1,111,Lost
1455,2024-12-31,2021-06-06,10,15065.49,4451.61,Consumer,Central,0,0,5,3,3,533,Potential Loyalists
1456,2024-08-21,2022-06-02,5,21036.239999999998,3357.45,Corporate,East,132,18,2,2,3,223,Lost
1457,2024-03-14,2021-07-09,5,7418.26,2560.65,Corporate,West,292,41,1,2,2,122,Lost
1458,2024-10-25,2021-01-19,11,36306.93,6217.37,Corporate,South,67,9,3,3,4,334,Promising
1459,2024-10-31,2022-01-02,19,44664.090000000004,13210.5,Corporate,East,61,8,3,4,4,344,Loyal Customers
1460,2024-12-18,2021-01-20,25,48408.31,13646.539999999999,Corporate,South,13,1,4,4,4,444,Champions
1461,2024-11-01,2021-09-15,13,19080.170000000002,5012.58,Home Office,East,60,8,3,3,3,333,Promising
1462,2024-08-28,2024-08-28,1,1302.4099999999999,228.63,Consumer,West,125,17,2,1,1,211,Lost
1463,2024-11-03,2021-03-07,25,25795.03,7202.22,Consumer,West,58,8,3,4,3,343,Promising
1464,2024-11-07,2022-06-29,6,10254.26,3538.87,Home Office,East,54,7,3,2,2,322,Hibernating
1465,2024-06-03,2021-10-08,6,4612.52,1660.17,Home Office,South,211,30,2,2,2,222,Lost
1466,2024-12-21,2021-05-23,21,55576.33,7197.69,Small Business,West,10,1,5,4,4,544,Champions
1467,2024-11-28,2021-02-12,24,47021.38,12763.7,Small Business,South,33,4,3,4,4,344,Loyal Customers
1468,2024-12-30,2021-01-04,86,147916.36000000002,37217.46,Small Business,West,1,0,5,5,5,555,Champions
1469,2021-09-26,2021-09-26,1,348.87,118.18,Consumer,South,1192,170,1,1,1,111,Lost
1470,2024-02-27,2021-11-24,5,7517.07,1621.52,Corporate,South,308,44,1,2,2,122,Lost
1471,2024-12-10,2021-01-01,75,98173.44,21576.59,Consumer,West,21,3,4,5,5,455,Champions
1472,2024-12-28,2021-01-11,104,273534.31,65462.58,Corporate,East,3,0,5,5,5,555,Champions
1473,2021-12-20,2021-12-20,1,110.46,32.89,Small Business,Central,1107,158,1,1,1,111,Lost
1474,2024-11-20,2021-04-11,8,4372.08,1134.39,Consumer,West,41,5,3,2,2,322,Hibernating
1475,2024-12-11,2021-01-30,21,56360.12,11426.62,Corporate,South,20,2,4,4,4,444,Champions
1476,2024-10-05,2022-07-10,11,12954.27,3387.71,Consumer,West,87,12,2,3,3,233,At Risk
1477,2024-12-26,2021-01-15,63,68256.92,18095.19,Consumer,East,5,0,5,5,5,555,Champions
1479,2024-10-13,2021-01-14,19,42106.34,6349.45,Consumer,Central,79,11,2,4,4,244,Can't Lose
1480,2024-11-28,2021-03-06,23,34026.68,9239.18,Small Business,South,33,4,3,4,4,344,Loyal Customers
1481,2024-12-15,2021-01-02,73,173178.22,49342.51,Corporate,East,16,2,4,5,5,455,Champions
1482,2023-11-10,2021-10-04,11,16567.88,2705.79,Home Office,Central,417,59,1,3,3,133,At Risk
1483,2024-11-01,2021-02-20,3,6679.59,595.1299999999999,Home Office,South,60,8,3,1,2,312,Hibernating
1484,2024-12-18,2021-01-17,46,52614.44,14616.880000000001,Consumer,East,13,1,4,5,4,454,Champions
1485,2023-12-18,2021-03-20,8,7288.469999999999,1984.24,Consumer,East,379,54,1,2,2,122,Lost
1486,2024-12-01,2021-01-02,32,66063.97,11864.71,Home Office,Central,30,4,3,5,5,355,Loyal Customers
1487,2023-10-09,2023-10-09,1,2550.45,565.9,Consumer,Central,449,64,1,1,1,111,Lost
1488,2024-11-21,2021-03-13,54,106875.55,28262.05,Small Business,East,40,5,3,5,5,355,Loyal Customers
1489,2024-09-30,2021-01-12,14,9566.96,2700.42,Consumer,South,92,13,2,3,2,232,Lost
1490,2024-11-18,2021-08-28,24,34465.38,9323.07,Home Office,West,43,6,3,4,4,344,Loyal Customers
1491,2024-12-22,2021-05-30,5,12710.589999999998,387.38,Home Office,South,9,1,5,2,3,523,Potential Loyalists
1492,2024-10-21,2024-10-21,1,22.0,9.9,Consumer,South,71,10,3,1,1,311,Hibernating
1493,2024-11-27,2021-05-08,12,19676.13,4274.09,Consumer,South,34,4,3,3,3,333,Promising
1494,2024-12-22,2021-08-25,10,16236.44,3920.97,Small Business,West,9,1,5,3,3,533,Potential Loyalists
1495,2024-12-07,2021-06-04,11,6778.43,2249.77,Consumer,East,24,3,4,3,2,432,Potential Loyalists
1496,2024-11-08,2021-02-04,8,8285.11,2767.5099999999998,Corporate,West,53,7,3,2,2,322,Hibernating
1497,2024-12-11,2021-01-10,42,169769.25,39381.33,Corporate,East,20,2,4,5,5,455,Champions
1498,2024-08-21,2021-05-11,2,3385.89,751.53,Consumer,Central,132,18,2,1,1,211,Lost
1499,2024-12-16,2021-06-18,18,37394.79,5631.74,Home Office,East,15,2,4,4,4,444,Champions
1500,2024-10-27,2021-02-08,51,67679.67,13620.41,Home Office,West,65,9,3,5,5,355,Loyal Customers
1501,2024-12-24,2021-03-12,27,40931.42,9584.65,Consumer,East,7,1,5,4,4,544,Champions
1502,2024-12-11,2021-10-23,13,18804.79,5922.22,Home Office,West,20,2,4,3,3,433,Potential Loyalists
1505,2024-12-25,2021-03-03,72,208699.62,54860.28,Corporate,South,6,0,5,5,5,555,Champions
1506,2024-12-13,2021-05-08,10,17075.42,4779.91,Small Business,East,18,2,4,3,3,433,Potential Loyalists
1508,2024-12-14,2021-05-08,34,40990.01,11524.9,Consumer,South,17,2,4,5,4,454,Champions
1509,2024-12-03,2021-01-02,8,23135.24,5113.34,Corporate,West,28,4,4,2,3,423,Potential Loyalists
1511,2021-11-02,2021-11-02,1,432.96,133.41,Consumer,West,1155,165,1,1,1,111,Lost
1512,2022-02-22,2021-04-17,2,2351.6499999999996,686.27,Consumer,East,1043,149,1,1,1,111,Lost
1513,2023-10-27,2022-03-17,4,5182.77,1377.97,Home Office,West,431,61,1,2,2,122,Lost
1514,2024-08-26,2021-01-02,21,19710.28,5786.13,Consumer,East,127,18,2,4,3,243,At Risk
1515,2024-12-24,2021-11-14,2,686.5799999999999,174.84,Consumer,South,7,1,5,1,1,511,New Customers
1516,2024-12-09,2021-05-21,11,10334.36,2042.48,Consumer,South,22,3,4,3,2,432,Potential Loyalists
1517,2024-11-12,2021-05-10,43,109647.64,18658.43,Corporate,South,49,7,3,5,5,355,Loyal Customers
1518,2024-11-28,2021-04-01,42,121282.01,26024.63,Corporate,West,33,4,3,5,5,355,Loyal Customers
1519,2024-12-12,2021-01-17,29,70720.35,15833.49,Small Business,West,19,2,4,4,5,445,Champions
1520,2024-12-04,2021-02-10,49,115797.03,29871.56,Corporate,South,27,3,4,5,5,455,Champions
1521,2024-11-30,2021-12-16,4,2852.8399999999997,1006.44,Home Office,East,31,4,3,2,1,321,Hibernating
1522,2024-12-18,2021-01-16,59,123529.52,27629.08,Small Business,East,13,1,4,5,5,455,Champions
1523,2024-12-31,2021-01-08,69,182393.72,41108.76,Corporate,West,0,0,5,5,5,555,Champions
1524,2024-11-20,2021-05-20,14,32532.18,3641.6299999999997,Corporate,West,41,5,3,3,4,334,Promising
1526,2021-09-09,2021-06-13,2,546.72,177.32,Consumer,East,1209,172,1,1,1,111,Lost
1527,2024-11-22,2021-01-01,19,23041.67,5472.8099999999995,Home Office,Central,39,5,3,4,3,343,Promising
1528,2024-12-14,2021-06-02,12,8955.93,1953.83,Home Office,East,17,2,4,3,2,432,Potential Loyalists
1529,2021-03-16,2021-03-16,1,885.86,243.54,Consumer,East,1386,198,1,1,1,111,Lost
1530,2024-08-09,2021-01-21,18,37033.55,8474.66,Corporate,East,144,20,2,4,4,244,Can't Lose
1531,2024-12-13,2021-02-11,13,17003.05,5530.3099999999995,Consumer,West,18,2,4,3,3,433,Potential Loyalists
1532,2024-03-14,2021-01-06,8,10503.0,3018.8199999999997,Consumer,South,292,41,1,2,2,122,Lost
1533,2024-12-21,2021-02-08,45,97459.44,24867.46,Corporate,West,10,1,5,5,5,555,Champions
1534,2024-12-28,2021-11-09,20,19744.7,4690.51,Consumer,Central,3,0,5,4,3,543,Potential Loyalists
1535,2024-12-10,2021-06-10,16,22280.87,5625.65,Home Office,Central,21,3,4,4,3,443,Potential Loyalists
1537,2024-12-21,2021-03-01,22,46729.64,12705.35,Home Office,South,10,1,5,4,4,544,Champions
1538,2024-09-20,2021-05-08,3,4737.72,1661.83,Consumer,Central,102,14,2,1,2,212,Lost
1539,2024-11-29,2022-01-16,6,11392.460000000001,2149.77,Consumer,West,32,4,3,2,2,322,Hibernating
1540,2024-12-26,2022-09-04,12,18363.510000000002,4121.1,Consumer,East,5,0,5,3,3,533,Potential Loyalists
1541,2023-12-25,2021-04-26,6,7302.4,1665.8,Consumer,East,372,53,1,2,2,122,Lost
1542,2024-12-27,2021-05-09,28,80180.8,19931.16,Small Business,South,4,0,5,4,5,545,Champions
1543,2024-12-22,2021-01-05,68,165706.9,39559.93,Corporate,South,9,1,5,5,5,555,Champions
1544,2024-11-06,2021-11-23,4,10125.46,1166.87,Consumer,South,55,7,3,2,2,322,Hibernating
1545,2023-11-15,2023-11-15,1,864.8299999999999,227.24,Home Office,South,412,58,1,1,1,111,Lost
1546,2024-12-02,2021-03-08,21,22255.59,5737.25,Consumer,East,29,4,4,4,3,443,Potential Loyalists
1547,2021-10-09,2021-03-31,2,2672.92,844.4200000000001,Consumer,South,1179,168,1,1,1,111,Lost
1548,2024-12-07,2022-01-20,8,11226.07,3626.51,Consumer,West,24,3,4,2,2,422,Promising
1549,2024-12-18,2021-01-07,23,46084.39,11452.67,Corporate,South,13,1,4,4,4,444,Champions
1550,2024-12-28,2023-04-24,9,8060.75,2779.36,Home Office,East,3,0,5,3,2,532,Potential Loyalists
1551,2024-12-23,2021-04-19,36,45559.92,12636.2,Consumer,West,8,1,5,5,4,554,Champions
1552,2024-12-25,2021-01-23,104,216479.67,56819.56,Small Business,Central,6,0,5,5,5,555,Champions
1553,2024-12-18,2021-01-06,167,386160.45,87980.79,Small Business,South,13,1,4,5,5,455,Champions
1554,2024-12-22,2021-03-12,14,26707.510000000002,4962.25,Home Office,Central,9,1,5,3,4,534,Potential Loyalists
1555,2024-12-22,2021-05-02,31,33888.78,9919.87,Consumer,West,9,1,5,4,4,544,Champions
1557,2024-12-29,2021-01-03,51,104826.71,23993.45,Small Business,South,2,0,5,5,5,555,Champions
1559,2024-12-17,2021-09-13,15,32056.190000000002,5203.62,Corporate,West,14,2,4,3,4,434,Potential Loyalists
1560,2024-11-01,2021-04-04,18,16248.04,4798.51,Home Office,West,60,8,3,4,3,343,Promising
1562,2024-12-11,2021-03-16,23,51458.2,12998.210000000001,Home Office,West,20,2,4,4,4,444,Champions
1563,2024-07-27,2021-04-27,6,5636.030000000001,1851.04,Small Business,West,157,22,2,2,2,222,Lost
1564,2023-04-25,2023-04-17,2,3931.66,1038.88,Home Office,South,616,88,1,1,2,112,Lost
1565,2024-06-03,2021-06-02,7,15020.6,4117.76,Corporate,South,211,30,2,2,3,223,Lost
1566,2024-02-02,2021-11-01,5,9244.05,2699.59,Small Business,South,333,47,1,2,2,122,Lost
1567,2024-12-27,2021-01-17,73,199946.51,48645.96,Corporate,West,4,0,5,5,5,555,Champions
1568,2024-11-16,2021-02-01,16,23626.33,4773.2300000000005,Home Office,West,45,6,3,4,3,343,Promising
1569,2024-12-01,2021-03-09,22,36601.09,8394.08,Home Office,Central,30,4,3,4,4,344,Loyal Customers
1570,2024-08-21,2021-08-14,10,7621.54,1858.9899999999998,Home Office,South,132,18,2,3,2,232,Lost
1571,2024-10-28,2021-03-08,9,6324.33,1669.09,Consumer,West,64,9,3,3,2,332,Promising
1572,2024-12-05,2021-02-05,30,33144.23,9013.95,Consumer,Central,26,3,4,4,4,444,Champions
1573,2024-11-12,2021-04-08,14,18694.97,5725.5,Consumer,Central,49,7,3,3,3,333,Promising
1574,2024-09-21,2021-02-08,10,29753.03,3808.2400000000002,Corporate,Central,101,14,2,3,4,234,At Risk
1575,2024-11-29,2021-04-03,18,37466.91,10673.71,Corporate,Central,32,4,3,4,4,344,Loyal Customers
1576,2024-12-07,2021-03-09,32,64441.63,18108.89,Corporate,East,24,3,4,5,5,455,Champions
1577,2024-11-17,2024-11-17,1,761.12,303.61,Consumer,West,44,6,3,1,1,311,Hibernating
1578,2024-12-23,2021-02-25,64,106317.54000000001,28132.22,Home Office,Central,8,1,5,5,5,555,Champions
1579,2024-06-09,2021-03-27,16,32074.27,8726.1,Small Business,East,205,29,2,4,4,244,Can't Lose
1580,2024-06-26,2021-03-07,14,19276.73,5909.43,Consumer,South,188,26,2,3,3,233,At Risk
1581,2024-11-19,2021-01-03,39,60383.17,17208.66,Home Office,Central,42,6,3,5,4,354,Loyal Customers
1582,2024-11-24,2021-01-09,14,30903.86,7618.96,Home Office,East,37,5,3,3,4,334,Promising
1583,2024-09-02,2021-01-28,10,23209.8,6297.58,Corporate,South,120,17,2,3,3,233,At Risk
1584,2024-11-10,2021-03-11,19,31971.2,6278.38,Consumer,Central,51,7,3,4,4,344,Loyal Customers
1585,2024-12-08,2022-07-01,4,16071.35,3463.71,Home Office,Central,23,3,4,2,3,423,Potential Loyalists
1586,2024-09-04,2022-07-10,3,3725.04,992.3199999999999,Small Business,West,118,16,2,1,1,211,Lost
1587,2024-12-21,2021-02-16,15,34856.02,7784.74,Home Office,South,10,1,5,3,4,534,Potential Loyalists
1588,2024-12-11,2021-01-03,70,161248.95,39470.25,Small Business,West,20,2,4,5,5,455,Champions
1589,2024-12-09,2021-01-14,35,76481.19,16629.88,Small Business,West,22,3,4,5,5,455,Champions
1590,2024-12-07,2021-10-11,6,4743.71,1392.14,Consumer,East,24,3,4,2,2,422,Promising
1591,2024-12-17,2021-05-15,10,19698.420000000002,4838.78,Corporate,Central,14,2,4,3,3,433,Potential Loyalists
1592,2022-02-20,2022-02-20,1,678.54,289.14,Corporate,Central,1045,149,1,1,1,111,Lost
1593,2024-12-14,2021-02-24,32,69270.52,21099.49,Small Business,West,17,2,4,5,5,455,Champions
1594,2024-11-14,2024-11-14,1,2013.4700000000003,717.45,Consumer,West,47,6,3,1,1,311,Hibernating
1595,2024-11-13,2021-02-27,42,92623.13,23426.39,Corporate,South,48,6,3,5,5,355,Loyal Customers
1596,2024-11-24,2023-01-06,3,5658.639999999999,2120.2,Small Business,Central,37,5,3,1,2,312,Hibernating
1597,2024-08-18,2021-02-22,9,17587.19,1813.4,Consumer,West,135,19,2,3,3,233,At Risk
1598,2024-12-18,2021-04-28,12,17218.76,3901.7,Home Office,South,13,1,4,3,3,433,Potential Loyalists
1599,2024-07-27,2021-02-05,8,5015.51,861.0999999999999,Consumer,Central,157,22,2,2,2,222,Lost
1600,2024-12-19,2021-03-05,42,100319.93000000001,20301.17,Small Business,South,12,1,4,5,5,455,Champions
1601,2024-12-13,2021-04-30,21,53934.7,12086.26,Small Business,South,18,2,4,4,4,444,Champions
1602,2024-12-18,2021-04-20,24,28389.24,7996.56,Consumer,South,13,1,4,4,4,444,Champions
1603,2024-12-30,2021-04-22,9,13215.47,3644.25,Home Office,Central,1,0,5,3,3,533,Potential Loyalists
1604,2024-12-21,2021-08-27,12,7144.51,2065.3199999999997,Consumer,Central,10,1,5,3,2,532,Potential Loyalists
1605,2024-11-28,2022-11-21,4,14119.91,3233.72,Corporate,East,33,4,3,2,3,323,Promising
1606,2024-04-14,2022-09-22,5,14129.24,3780.0499999999997,Home Office,West,261,37,2,2,3,223,Lost
1607,2024-05-15,2021-04-18,8,11751.96,3904.77,Home Office,Central,230,32,2,2,2,222,Lost
1608,2021-11-07,2021-11-07,1,150.64,23.74,Consumer,West,1150,164,1,1,1,111,Lost
1610,2024-12-10,2021-01-12,11,26839.6,8569.62,Home Office,East,21,3,4,3,4,434,Potential Loyalists
1611,2024-12-23,2021-01-09,121,296471.48,65123.68,Corporate,West,8,1,5,5,5,555,Champions
1612,2024-12-31,2021-02-17,20,60232.58,14444.24,Corporate,West,0,0,5,4,4,544,Champions
1614,2024-12-31,2021-10-16,3,2219.9700000000003,781.59,Consumer,East,0,0,5,1,1,511,Promising
1615,2024-12-19,2021-12-24,13,42200.049999999996,9659.19,Small Business,East,12,1,4,3,4,434,Potential Loyalists
1616,2024-10-25,2021-04-14,18,29931.51,7983.15,Consumer,South,67,9,3,4,4,344,Loyal Customers
1617,2024-10-26,2023-12-22,3,3235.79,864.78,Consumer,West,66,9,3,1,1,311,Hibernating
1618,2024-11-12,2021-04-12,14,32403.42,8661.220000000001,Small Business,East,49,7,3,3,4,334,Promising
1619,2023-06-21,2021-07-23,3,1085.8899999999999,311.75,Consumer,East,559,79,1,1,1,111,Lost
1620,2024-12-28,2021-02-17,43,47817.23,11248.48,Home Office,West,3,0,5,5,4,554,Champions
1621,2023-09-24,2021-03-29,3,3758.88,1265.09,Consumer,East,464,66,1,1,1,111,Lost
1622,2024-10-07,2024-10-07,1,3745.19,1210.56,Small Business,Central,85,12,2,1,1,211,Lost
1623,2024-12-23,2021-01-21,45,70622.1,16977.83,Home Office,South,8,1,5,5,5,555,Champions
1624,2023-01-13,2021-09-13,2,4793.27,1293.65,Small Business,East,718,102,1,1,2,112,Lost
1625,2024-11-01,2023-09-03,2,2060.07,667.4000000000001,Consumer,Central,60,8,3,1,1,311,Hibernating
1627,2024-10-21,2022-10-11,6,9020.56,2907.69,Home Office,West,71,10,3,2,2,322,Hibernating
1628,2024-02-28,2022-04-25,2,1493.06,416.63,Consumer,South,307,43,1,1,1,111,Lost
1629,2024-05-03,2021-12-30,7,3548.06,1118.42,Consumer,West,242,34,2,2,1,221,Lost
1630,2024-05-15,2022-09-29,3,2461.19,861.6999999999999,Consumer,South,230,32,2,1,1,211,Lost
1632,2024-09-07,2022-10-22,3,2030.7400000000002,572.87,Home Office,West,115,16,2,1,1,211,Lost
1633,2024-12-16,2021-07-05,41,96930.26,25099.88,Corporate,West,15,2,4,5,5,455,Champions
1634,2024-12-07,2021-08-22,14,20213.190000000002,5131.6,Home Office,West,24,3,4,3,3,433,Potential Loyalists
1635,2024-12-20,2021-01-29,72,184305.27,41270.95,Corporate,South,11,1,4,5,5,455,Champions
1636,2024-12-14,2021-01-20,30,81891.06999999999,21471.08,Corporate,East,17,2,4,4,5,445,Champions
1637,2024-10-03,2021-03-20,3,4927.65,1737.74,Corporate,South,89,12,2,1,2,212,Lost
1638,2024-11-22,2021-03-02,60,144436.24,36334.69,Corporate,South,39,5,3,5,5,355,Loyal Customers
1639,2023-02-10,2021-07-01,3,1247.92,342.59000000000003,Consumer,West,690,98,1,1,1,111,Lost
1640,2024-12-04,2021-02-27,21,45750.79,12080.36,Small Business,West,27,3,4,4,4,444,Champions
1641,2024-11-26,2021-02-09,21,30126.48,8167.92,Home Office,West,35,5,3,4,4,344,Loyal Customers
1642,2024-12-28,2021-05-10,22,29034.579999999998,4406.5,Consumer,West,3,0,5,4,4,544,Champions
1643,2024-09-11,2021-10-03,4,12744.45,2107.29,Corporate,South,111,15,2,2,3,223,Lost
1644,2021-05-15,2021-05-15,1,81.43,16.85,Consumer,West,1326,189,1,1,1,111,Lost
1645,2024-12-22,2021-03-20,36,73414.1,17900.24,Small Business,South,9,1,5,5,5,555,Champions
1646,2022-01-28,2022-01-28,1,2677.84,513.39,Small Business,Central,1068,152,1,1,1,111,Lost
1647,2024-08-18,2021-09-02,9,16721.88,5593.1,Small Business,West,135,19,2,3,3,233,At Risk
1648,2024-12-20,2021-08-02,17,15070.33,4263.37,Consumer,Central,11,1,4,4,3,443,Potential Loyalists
1649,2024-07-07,2024-07-07,1,295.3,117.2,Consumer,West,177,25,2,1,1,211,Lost
1650,2024-10-06,2021-06-15,2,3363.3,722.48,Consumer,South,86,12,2,1,1,211,Lost
1652,2021-11-03,2021-11-03,1,743.6,200.83999999999997,Consumer,South,1154,164,1,1,1,111,Lost
1653,2024-08-17,2021-12-21,12,10146.34,2476.93,Consumer,South,136,19,2,3,2,232,Lost
1654,2024-12-23,2021-01-18,8,12372.59,3878.39,Small Business,South,8,1,5,2,3,523,Potential Loyalists
1655,2023-02-23,2021-09-10,3,7511.039999999999,2684.96,Consumer,West,677,96,1,1,2,112,Lost
1656,2024-12-21,2021-11-05,9,13346.45,4165.4400000000005,Consumer,South,10,1,5,3,3,533,Potential Loyalists
1657,2024-12-17,2021-03-11,4,6316.81,1401.7900000000002,Home Office,West,14,2,4,2,2,422,Promising
1658,2024-08-20,2021-01-23,6,4734.6900000000005,1251.76,Corporate,Central,133,19,2,2,2,222,Lost
1659,2024-09-13,2021-03-01,18,18598.47,4732.74,Home Office,East,109,15,2,4,3,243,At Risk
1660,2024-10-18,2021-01-12,21,44727.24,8790.99,Corporate,West,74,10,3,4,4,344,Loyal Customers
1661,2023-10-22,2021-09-01,2,1821.1399999999999,270.61,Small Business,West,436,62,1,1,1,111,Lost
1662,2024-12-15,2021-06-15,34,81957.63,20055.15,Corporate,West,16,2,4,5,5,455,Champions
1663,2024-12-27,2021-01-04,47,113474.1,29055.24,Corporate,West,4,0,5,5,5,555,Champions
1664,2023-04-11,2022-06-11,2,3597.5400000000004,1223.6000000000001,Home Office,South,630,90,1,1,1,111,Lost
1665,2024-10-12,2021-03-27,7,38716.47,7774.59,Corporate,East,80,11,2,2,4,224,Lost
1666,2022-04-19,2022-04-19,1,2480.9500000000003,593.5,Consumer,Central,987,141,1,1,1,111,Lost
1667,2024-06-01,2021-10-30,7,16357.74,2069.73,Corporate,East,213,30,2,2,3,223,Lost
1668,2024-12-08,2021-05-02,11,24756.59,8234.19,Consumer,South,23,3,4,3,3,433,Potential Loyalists
1669,2024-11-28,2021-07-08,23,38793.39,12014.11,Home Office,South,33,4,3,4,4,344,Loyal Customers
1670,2024-10-25,2021-07-03,10,14496.93,2021.19,Consumer,West,67,9,3,3,3,333,Promising
1671,2024-06-07,2021-01-20,14,14945.49,4435.34,Consumer,Central,207,29,2,3,3,233,At Risk
1672,2024-11-26,2024-01-07,2,1047.96,367.56,Consumer,South,35,5,3,1,1,311,Hibernating
1673,2024-03-20,2023-11-14,3,3243.41,940.83,Home Office,South,286,40,1,1,1,111,Lost
1674,2024-12-20,2023-04-27,2,594.74,236.73,Consumer,West,11,1,4,1,1,411,New Customers
1675,2024-03-27,2021-02-16,5,2529.29,471.63,Home Office,West,279,39,1,2,1,121,Lost
1676,2024-12-28,2021-01-29,40,93833.63,22188.18,Small Business,South,3,0,5,5,5,555,Champions
1677,2024-05-20,2021-12-29,9,9801.85,1936.67,Consumer,West,225,32,2,3,2,232,Lost
1678,2024-12-11,2023-05-07,2,1964.44,585.29,Home Office,South,20,2,4,1,1,411,New Customers
1679,2024-11-30,2021-03-10,35,51514.44,11706.470000000001,Consumer,West,31,4,3,5,4,354,Loyal Customers
1680,2024-04-21,2024-04-21,1,5931.7,348.6,Consumer,South,254,36,2,1,2,212,Lost
1681,2023-08-18,2023-08-18,1,128.32,51.54,Home Office,East,501,71,1,1,1,111,Lost
1682,2024-12-09,2023-08-18,3,6794.349999999999,-545.21,Small Business,East,22,3,4,1,2,412,Promising
1683,2024-11-23,2021-01-29,16,18407.93,4901.25,Consumer,South,38,5,3,4,3,343,Promising
1684,2024-12-05,2021-12-07,13,34379.4,5934.47,Corporate,South,26,3,4,3,4,434,Potential Loyalists
1685,2024-08-26,2021-09-27,2,1579.9,418.78999999999996,Consumer,South,127,18,2,1,1,211,Lost
1686,2024-12-29,2021-01-05,41,111347.22,23819.28,Corporate,South,2,0,5,5,5,555,Champions
1688,2024-12-20,2021-03-17,41,91402.23,22546.7,Corporate,West,11,1,4,5,5,455,Champions
1689,2024-12-06,2021-05-22,20,66424.32,17064.11,Corporate,East,25,3,4,4,5,445,Champions
1690,2024-11-02,2024-01-13,2,1465.78,367.74,Consumer,West,59,8,3,1,1,311,Hibernating
1691,2023-12-22,2021-12-25,3,606.89,230.34,Home Office,East,375,53,1,1,1,111,Lost
1692,2024-10-08,2021-09-21,17,34725.54,7923.76,Home Office,South,84,12,2,4,4,244,Can't Lose
1693,2023-12-21,2021-03-18,12,21064.38,5127.86,Home Office,East,376,53,1,3,3,133,At Risk
1694,2024-11-15,2021-05-24,15,30831.19,7858.91,Consumer,East,46,6,3,3,4,334,Promising
1695,2024-12-26,2021-01-11,71,162025.16,40360.14,Corporate,East,5,0,5,5,5,555,Champions
1696,2024-12-22,2021-01-25,19,37214.87,8202.81,Corporate,East,9,1,5,4,4,544,Champions
1697,2024-08-23,2023-10-02,3,3203.86,926.89,Consumer,East,130,18,2,1,1,211,Lost
1698,2024-12-10,2021-04-06,5,3214.9,1124.99,Consumer,Central,21,3,4,2,1,421,Promising
1699,2024-12-21,2021-01-30,23,90896.14,15254.27,Corporate,West,10,1,5,4,5,545,Champions
1700,2024-12-12,2021-02-14,42,56603.85,16249.43,Home Office,Central,19,2,4,5,4,454,Champions
1701,2024-12-18,2021-04-30,29,43965.17,11874.37,Consumer,South,13,1,4,4,4,444,Champions
1702,2024-06-08,2021-01-29,14,22151.4,5615.87,Home Office,Central,206,29,2,3,3,233,At Risk
1703,2024-12-26,2021-01-01,53,95571.39,21508.64,Corporate,Central,5,0,5,5,5,555,Champions
1704,2024-06-23,2021-01-09,7,9656.58,2998.5099999999998,Home Office,West,191,27,2,2,2,222,Lost
1705,2024-12-26,2021-01-28,31,88730.57,24681.3,Corporate,East,5,0,5,4,5,545,Champions
1706,2024-10-20,2022-11-10,3,5985.27,1905.51,Corporate,West,72,10,3,1,2,312,Hibernating
1707,2024-11-27,2021-04-09,19,55151.42,10632.91,Corporate,South,34,4,3,4,4,344,Loyal Customers
1709,2024-10-27,2023-06-26,2,9694.039999999999,1949.04,Corporate,West,65,9,3,1,2,312,Hibernating
